b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия района Аэропорт";"125315, Город Москва, Северный административный округ, район Аэропорт, Усиевича, 23/5";499-151-08-13;"Янгурская Надежда Ивановна";"Иванова Елена Сергеевна";"Хренова Наталия Ивановна";"Андрианова Ольга Константиновна, Гун Илья Семенович, Гусева Светлана Сергеевна, Князев Дмитрий Алексеевич, Медведева Марина Николаевна, Прайс Владимир Карлович, Тарасенко Ольга Николаевна, Цемик Андрей Михайлович, Шамшев Александр Анатольевич";list-Inside.aspx?RgmFolderID=8129d44a-aadc-4a84-85a5-4bce8657975b;doc-Inside.aspx?RgmFolderID=8129d44a-aadc-4a84-85a5-4bce8657975b&RgmDocID=683e82e7-cfd6-4979-9a59-73833bab3e5b;doc-Inside.aspx?RgmFolderID=8129d44a-aadc-4a84-85a5-4bce8657975b&RgmDocID=d8d1f4fe-2cef-4756-b565-01b8b5d2e86b;list-Inside-doc-WholePage.aspx?RgmFolderID=70e50615-15d4-41d5-8d31-cd459822dc48
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия района Беговой";"125040, Город Москва, Северный административный округ, район Беговой, Ленинградский проспект, 30 стр. 3";495-614-95-40;"Буров Сергей Евгеньевич";"Романенко Ольга Ивановна";"Акимова Ирина Михайловна";"Бирюков Леонид Григорьевич, Василенко Роман Александрович, Гусев Юрий Андреевич, Дюкова Ольга Георгиевна, Кабанов Антон Андреевич, Мыльников Алексей Николаевич, Раимова Мария Владимировна, Ртищев Максим Владимирович, Юдин Денис Борисович";list-Inside.aspx?RgmFolderID=c93c06e6-75a6-4031-9f15-1ff2406ef413;doc-Inside.aspx?RgmFolderID=c93c06e6-75a6-4031-9f15-1ff2406ef413&RgmDocID=4956e512-cc4f-4c8e-ab0b-89643cac8c5d;doc-Inside.aspx?RgmFolderID=c93c06e6-75a6-4031-9f15-1ff2406ef413&RgmDocID=a18e256a-442b-4b8e-9d67-fb1362e25f9f;list-Inside-doc-WholePage.aspx?RgmFolderID=f908fcc1-07cc-4973-9c33-a72e045665e5
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия Бескудниковского района";"127474, Город Москва, Северный административный округ,Бескудниковский район, Бескудниковский бульвар, 16а";499-480-20-59;;"Антонов Роман Викторович";"Неёлова Ирина Геннадьевна";"Беленов Максим Геннадьевич, Знатнова Наталья Юрьевна, Красновский Олег Васильевич, Лавров Виктор Иванович, Мальцева Татьяна Александровна, Махмутова Айгуль Фатиховна, Михальченко Татьяна Юрьевна, Немыкин Александр Сергеевич, Петренко Александра Михайловна, Рясная Надежда Федоровна, Якобец Валентина Викторовна";list-Inside.aspx?RgmFolderID=2a1a2ffb-c2f5-4ba1-bcd9-80b5607b70c5;doc-Inside.aspx?RgmFolderID=2a1a2ffb-c2f5-4ba1-bcd9-80b5607b70c5&RgmDocID=a664a2a4-b89a-4391-91b9-f2ff9f483105;doc-Inside.aspx?RgmFolderID=2a1a2ffb-c2f5-4ba1-bcd9-80b5607b70c5&RgmDocID=a9397eb0-8c5a-444e-8ccc-63639602c485;list-Inside-doc-WholePage.aspx?RgmFolderID=eb74a131-8657-4a7a-9893-70204faaca9d
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия Войковского района";"125171, Город Москва, 1-й Новоподмосковный пер., дом 2/1";499-156-26-15;"Осипова Лариса Борисовна";"Карвонен Людмила Николаевна";"Гиниятуллина Гюлназ Назифовна";"Бикеева Елена Рафаэльевна, Васильева Ольга Геннадьевна, Верстаков Валерий Валерьевич, Денего Наталья Васильевна, Кошелев Анатолий Борисович, Наседкина Ирина Юрьевна, Титенко Иван Альбертович, Трощенко Светлана Брониславовна, Чудин Владимир Викторович";list-Inside.aspx?RgmFolderID=ea252271-8248-4baf-abed-8ca22839524b;doc-Inside.aspx?RgmFolderID=ea252271-8248-4baf-abed-8ca22839524b&RgmDocID=d0dab84d-fcf9-436e-a0ea-8babe4e44007;doc-Inside.aspx?RgmFolderID=ea252271-8248-4baf-abed-8ca22839524b&RgmDocID=f9e4e16f-78ad-41fc-b2a7-fc11588b055b;list-Inside-doc-WholePage.aspx?RgmFolderID=767a1ada-7aae-4622-904a-f66c9f65ede8
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия района Восточное Дегунино";"127591, Город Москва, 800-летия Москвы, 32, 3-й подъезд";499-900-04-32;"Козлова Марина Анатольевна";"Кузьмичева Светлана Викторовна";"Гришина Елена Николаевна";"Иванова Наталья Ивановна, Кадяева Светлана Витальевна, Кондрашина Людмила Ивановна, Логинова Лариса Николаевна, Михайличенко Антон Юрьевич, Орлова Светлана Алексеевна, Панфилова Ольга Анатольевна, Середа Виктор Николаевич, Сулемов Валерий Юрьевич, Щеголькова Елена Олеговна, Юдин Василий Иванович";list-Inside.aspx?RgmFolderID=ef45b5b2-5254-4df6-9232-ad882bf6ec15;doc-Inside.aspx?RgmFolderID=ef45b5b2-5254-4df6-9232-ad882bf6ec15&RgmDocID=ef05c702-e09a-4b83-8387-18c772928791;doc-Inside.aspx?RgmFolderID=ef45b5b2-5254-4df6-9232-ad882bf6ec15&RgmDocID=325b1074-0fac-4001-96fd-17984b2148e4;list-Inside-doc-WholePage.aspx?RgmFolderID=faaf10e9-d583-40ee-a267-15163f4f0fa5
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия Головинского района";"125565, Город Москва, ул. Флотская, д.1";"499-766-30-68; 453-14-70";"Пономарев Василий Васильевич";"Кудашева Валентина Юрьевна";"Селина Ольга Михайловна";"Андрианов Дмитрий Андреевич, Васькина Наталья Владимировна, Волжанина Маргарита Михайловна, Ландор Юлия Михайловна, Лашкова Марина Валентиновна, Леванов Алексей Геннадьевич, Муравьев Дмитрий Владимирович, Порецкая Елена Викторовна";list-Inside.aspx?RgmFolderID=72713093-c312-4b12-b822-26d74172738d;doc-Inside.aspx?RgmFolderID=72713093-c312-4b12-b822-26d74172738d&RgmDocID=e04f9c3d-e616-43e6-b719-8ca2c85771ad;doc-Inside.aspx?RgmFolderID=72713093-c312-4b12-b822-26d74172738d&RgmDocID=4c92ff59-fe41-48d2-8458-20761245b563;list-Inside-doc-WholePage.aspx?RgmFolderID=b764ed30-a65b-414d-8b66-4f7c7fc8ea20
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия Дмитровского района";"127644, Город Москва, Северный административный округ, Дмитровский район, Клязьминская, 11, корп.3";495-486-40-06;"Куликова Татьяна Геннадьевна";"Рубченков Владимир Михайлович";"Антонян Роза Владимировна";"Бородин Виктор Анатольевич, Виноградов Дмитрий Олегович, Давыдова Лариса Игоревна, Долгошеев Андрей Анатольевич, Кирсанов Владимир Геннадьевич, Кубасов Владимир Федорович, Лапшина Анна Юрьевна, Наумова Лариса Геннадьевна, Петренко Юлия Михайловна, Романова Людмила Матвеевна, Уткин Евгений Павлович";list-Inside.aspx?RgmFolderID=f78e6602-3c59-4e8e-9e3a-e91ca77df629;doc-Inside.aspx?RgmFolderID=f78e6602-3c59-4e8e-9e3a-e91ca77df629&RgmDocID=f70cad3b-5407-48cb-bf70-b2f13582ffc7;doc-Inside.aspx?RgmFolderID=f78e6602-3c59-4e8e-9e3a-e91ca77df629&RgmDocID=4ef33da9-1517-4ce8-be75-dfd8b4e43f9f;list-Inside-doc-WholePage.aspx?RgmFolderID=790b4d64-e76b-4617-8da1-c2e11d4160cc
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия района Западное Дегунино";"127486, Город Москва, Северный административный округ, район Западное Дегунино, ул. Дегунинская, д. 1, корп. 1";495-488-99-56;"Каргин Николай Илларионович";"Семенова Татьяна Николаевна";;"Гвоздев Виктор Юрьевич, Грибцов Иван Сергеевич, Жукова Светлана Александровна, Кондрашина Виктория Владимировна, Корж Алевтина Владимировна, Лобова Ирина Вячеславовна, Мустаев Сергей Павлович, Пилиев Василий Дмитриевич, Сметанин Валентин Валентинович, Федорченко Марина Юрьевна, Чепрасова Наталья Юрьевна";list-Inside.aspx?RgmFolderID=91c80b1e-270f-40b7-a73f-22304d2a65b7;doc-Inside.aspx?RgmFolderID=91c80b1e-270f-40b7-a73f-22304d2a65b7&RgmDocID=81ca339d-786e-41c6-8a58-00b7f9bd359b;doc-Inside.aspx?RgmFolderID=91c80b1e-270f-40b7-a73f-22304d2a65b7&RgmDocID=843cefb2-071e-4add-91b6-482d806e860e;list-Inside-doc-WholePage.aspx?RgmFolderID=908d9852-2bfe-46b5-9752-f8e50792ea5f
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия района Коптево";"125130, Город Москва, Северный административный округ, район Коптево, ул. З. и А. Космодемьянских, д.31, корп.1";499-156-48-95;"Гусарова Галина Владимировна";"Ипаева Лариса Валентиновна";"Гальцова Галина Николаевна";"Авилова Галина Алексеевна, Александрова Ольга Николаевна, Бойчук Марина Николаевна, Галенкина Майя Александровна, Маркин Михаил Георгиевич, Моисеева Надежда Федоровна, Павлич Федор Иванович, Тучкина Елена Ильинична, Чибисков Валерий Евгеньевич, Шилина Любовь Николаевна, Шурупова Раиса Викторовна";list-Inside.aspx?RgmFolderID=8faa5f7b-4534-4169-b5b1-d7f102585bd0;doc-Inside.aspx?RgmFolderID=8faa5f7b-4534-4169-b5b1-d7f102585bd0&RgmDocID=3025086a-d7ba-4638-8d81-e5e0468d3f55;doc-Inside.aspx?RgmFolderID=8faa5f7b-4534-4169-b5b1-d7f102585bd0&RgmDocID=3636d455-a4c3-4d32-9919-77b9eecf0d25;list-Inside-doc-WholePage.aspx?RgmFolderID=d1fa6214-a1a1-4637-88dc-673276b0b2e5
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия Левобережного района";"125565, Город Москва, ул. Флотская, д. 1";"708-08-11; 496-15-50";"Вожакин Александр Владимирович";"Арефьева Римма Юрьевна";"Голубков Петр Анатольевич";"Балинова Татьяна Викторовна, Бычкова Наталья Валерьевна, Данилюк Михаил Антонович, Лирцман Владимир Вениаминович, Лугавая Ольга Михайловна, Масликов Николай Владимирович, Новожилова Галина Михайловна, Шпаков Владимир Сергеевич, Щетинина Марина Михайловна";list-Inside.aspx?RgmFolderID=d2e9e911-3db1-48b0-b7d1-5c86aa6721d6;doc-Inside.aspx?RgmFolderID=d2e9e911-3db1-48b0-b7d1-5c86aa6721d6&RgmDocID=ff71f37a-63ce-4c19-90ee-eea204c277af;doc-Inside.aspx?RgmFolderID=d2e9e911-3db1-48b0-b7d1-5c86aa6721d6&RgmDocID=8984832d-98b0-4819-bacb-13b7f3521b87;list-Inside-doc-WholePage.aspx?RgmFolderID=e90ca93c-bd48-402a-8d34-9e929cf1ad31
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия Молжаниновского района";"141408, Город Москва, Северный административный округ,Молжаниновский район, 4-я Новоселки, 2";"499-500-19-79; 495-571-32-58";"Гущин Сергей Викторович";"Ковалева Маргарита Тимофеевна";"Саакян Надежда Павловна";"Кистенев Андрей Анатольевич, Павленко Александр Владимирович, Саргсян Мелик Вардкесович, Фадюшин Иван Александрович";list-Inside.aspx?RgmFolderID=9b1e5ca8-5d92-4c1c-b832-c724f2957194;doc-Inside.aspx?RgmFolderID=9b1e5ca8-5d92-4c1c-b832-c724f2957194&RgmDocID=29ae71e6-a6d5-4d25-a496-047970e60803;doc-Inside.aspx?RgmFolderID=9b1e5ca8-5d92-4c1c-b832-c724f2957194&RgmDocID=0aba4d55-ca5b-4490-8198-d1eb1a9d3422;list-Inside-doc-WholePage.aspx?RgmFolderID=0d286064-a1c8-4018-86ae-b490ca4a5f6f
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия Савеловского района";"127083, Город Москва, Петровско-Разумовский проезд, д.5";"612-51-50; 614-22-63";"Горохов Николай Анатольевич";"Юмашев Дмитрий Петрович";"Мищенко Роман Юрьевич";"Атаян Мария Андреевна, Ефимов Михаил Витальевич, Каплюк Виталий Васильевич, Ковалько Лариса Андреевна, Крупнова Ольга Николаевна, Маркитантов Евгений Алексеевич, Пожарский Александр Павлович, Световидов Дмитрий Евгеньевич";list-Inside.aspx?RgmFolderID=ef1a5fff-4a99-459f-8939-ef0e5aaf4081;doc-Inside.aspx?RgmFolderID=ef1a5fff-4a99-459f-8939-ef0e5aaf4081&RgmDocID=90346ba0-1e74-47b7-813c-d8d1f528d52e;doc-Inside.aspx?RgmFolderID=ef1a5fff-4a99-459f-8939-ef0e5aaf4081&RgmDocID=7b760a79-a6dd-496e-8f48-61061fac27f0;list-Inside-doc-WholePage.aspx?RgmFolderID=ce82119e-a093-4a94-aabc-0ecb8aac309d
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия района Сокол";"125080, Город Москва, Северный административный округ, район Сокол, Ул. Шишкина, д.7";499-158-01-51;"Косматых Евгений Евгеньевич";"Анненков Валерий Владимирович";"Есаков Дмитрий Владимирович";"Ачапкина Евгения Сергеевна, Даньшина Елена Николаевна, Ефремова Татьяна Дмитриевна, Кацнельсон Илья Юрьевич, Корепанов Сергей Геннадьевич, Лабков Алексей Николаевич, Мокина Наталья Викторовна, Самарец Григорий Анатольевич, Широкова Ольга Сергеевна";list-Inside.aspx?RgmFolderID=a50d4e9d-5d9d-464e-be1b-34e4944e55ea;doc-Inside.aspx?RgmFolderID=a50d4e9d-5d9d-464e-be1b-34e4944e55ea&RgmDocID=c0acd8db-d8c5-4c25-84b9-67041ea4033e;doc-Inside.aspx?RgmFolderID=a50d4e9d-5d9d-464e-be1b-34e4944e55ea&RgmDocID=9d4b83a2-f66e-479d-8125-940a85f35a36;list-Inside-doc-WholePage.aspx?RgmFolderID=b7c8672e-aee0-44c1-b3ba-2243a808e3e7
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия Тимирязевского района";"127206, Город Москва, Астрадамский проезд, 4.";"499-760-77-33; 499-760-97-99";"Струков Олег Владимирович";"Чугута Александр Тимофеевич";"Минакова Наталия Григорьевна";"Александрова Надежда Владимировна, Апоницкий Сергей Владимирович, Биков Денис Юрьевич, Грозыкин Геннадий Иванович, Денисова Ирина Игоревна, Зверев Владислав Геннадьевич, Кузнецов Илья Викторович, Потапов Денис Анатольевич, Семенова Валентина Александровна, Тарасенко Виталий Николаевич, Яно Евгений Николаевич";list-Inside.aspx?RgmFolderID=1250afc3-0726-4b82-9ebd-102aae2daf3e;doc-Inside.aspx?RgmFolderID=1250afc3-0726-4b82-9ebd-102aae2daf3e&RgmDocID=cb2ff9b8-b56f-4225-92b6-63746ec4aa2c;doc-Inside.aspx?RgmFolderID=1250afc3-0726-4b82-9ebd-102aae2daf3e&RgmDocID=136f52fe-3336-4d60-bdaf-5f37935aa819;list-Inside-doc-WholePage.aspx?RgmFolderID=795b6a5a-f892-481a-acdc-35fc682a0dd8
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия района Ховрино";"125565, Город Москва, Северный административный округ, район Ховрино, Флотская ул., дом 1";456-07-39;"Савон Николай Иванович";"Селихова Татьяна Ивановна";"Годовикова Елена Владимировна";"Бровикова Ирина Дмитриевна, Галкина Наталья Валентиновна, Зарин Евгений Олегович, Зуев Александр Васильевич, Каштанова Наталья Алексеевна, Кузнецова Марина Валентиновна, Моисеева Мария Андреевна, Старостенко Татьяна Владиславовна, Фокина Екатерина Геннадьевна, Шалашова Елена Васильевна";list-Inside.aspx?RgmFolderID=2b1ed100-c9f9-4e14-b6c9-efe386b2f0e8;doc-Inside.aspx?RgmFolderID=2b1ed100-c9f9-4e14-b6c9-efe386b2f0e8&RgmDocID=ac16928d-a59c-464b-b250-814623f5a157;doc-Inside.aspx?RgmFolderID=2b1ed100-c9f9-4e14-b6c9-efe386b2f0e8&RgmDocID=afae12f4-9e90-480a-a763-c0aac42a4b9a;list-Inside-doc-WholePage.aspx?RgmFolderID=beffaf22-ad32-4a7e-9a19-34c0dd50a5d0
b38cc9d9f85c8b5415ece279b7d8f88f;"Территориальная избирательная комиссия Хорошевского района";"123007, Город Москва, Северный административный округ, Хорошевский район, Хорошевское шоссе, 84, корпус 3";499-195-01-41;"Хорушко Сергей Валерьевич";"Ахметов Ренат Миннегалеевич";"Мирошниченко Александр Яковлевич";"Зайцева Тамара Ивановна, Коваленко Елена Ивановна, Кравченко Екатерина Сергеевна, Крыков Евгений Владимирович, Крюкова Галина Николаевна, Порошина Елена Юрьевна, Травкин Ярослав Николаевич, Фадеева Мария Юрьевна, Шведова Ольга Павловна";list-Inside.aspx?RgmFolderID=54cf6f49-917c-4570-bef5-f06fc09a05b8;doc-Inside.aspx?RgmFolderID=54cf6f49-917c-4570-bef5-f06fc09a05b8&RgmDocID=2ec0d257-982c-46a7-8305-c44cb1c1a5a0;doc-Inside.aspx?RgmFolderID=54cf6f49-917c-4570-bef5-f06fc09a05b8&RgmDocID=3c01b3f9-5f50-441c-941c-2cbb5b9ae863;list-Inside-doc-WholePage.aspx?RgmFolderID=c83d8872-9946-4396-86bb-1b2161cc9d68
